policy_id,start_date,end_date,customer_foreign_key,agent_foreign_key,coverage
395348,2019-04-06,2019-11-29,94072200206,Marianna Nowicka,Business insurance
524884,2017-03-23,2017-10-03,76012380023,Adam Wroblewski,Life insurance
238725,2011-03-23,2011-11-14,48011662011,Andrzej Kaczmarek,Home insurance
906600,2018-12-14,2019-06-18,50121490363,Bozena Wieczorek,Home insurance
712268,2018-11-05,2019-08-02,84053197331,Lech Wozniak,Agricultural insurance
657236,2014-10-27,2015-10-24,91112767516,Jacek Dabrowski,Auto insurance
386821,2018-06-28,2019-06-25,45050665414,Barbara Wojciechowska,Travel insurance
188538,2014-09-20,2015-07-05,94032755368,Jozef Rutkowski,Business insurance
526523,2019-05-20,2020-03-27,72071842621,Aneta Gorska,Agricultural insurance
280622,2012-07-13,2013-02-04,57040788870,Hanna Majewska,Business insurance
863781,2018-04-19,2019-01-10,45021496881,Krzysztof Pawlak,Life insurance
104853,2018-01-13,2018-04-17,46082054775,Marianna Kaczmarek,Auto insurance
594138,2016-04-23,2016-06-02,51040990648,Bogumila Kwiatkowska,Home insurance
219804,2017-02-10,2017-09-22,86080263373,Kazimiera Zalewska,Health insurance
912532,2017-05-08,2018-03-25,94041474258,Lucyna Szymanska,Agricultural insurance
956990,2020-01-01,2020-07-14,83040826265,Lech Michalski,Auto insurance
242224,2016-04-16,2016-10-22,57032065732,Adam Jaworski,Travel insurance
882098,2020-02-19,2021-02-17,94091026580,Irena Adamczyk,Business insurance
376694,2011-08-20,2012-07-23,67040925124,Grazyna Wozniak,Agricultural insurance
704021,2018-05-19,2018-09-14,87020530274,Adam Jaworski,Auto insurance
165282,2019-10-04,2020-09-09,94042174157,Helena Zajac,Travel insurance
712133,2013-02-24,2013-03-16,03313041698,Barbara Sikora,Health insurance
958982,2016-08-07,2017-03-28,61102432360,Nina Wroblewska,Health insurance
554817,2010-05-23,2010-06-16,97070253122,Beata Kaczmarek,Travel insurance
606666,2017-05-11,2018-02-03,65011577699,Grzegorz Zalewski,Life insurance
585823,2010-01-09,2010-08-09,61042622973,Gabriela Pietrzak,Health insurance
696439,2014-05-12,2014-07-23,51050278277,Izabela Tomaszewska,Life insurance
360578,2016-10-02,2017-08-25,84090421325,Karolina Michalska,Health insurance
372682,2013-08-27,2014-04-11,42071323983,Irena Michalak,Home insurance
898027,2014-04-07,2014-12-22,94031131480,Gabriela Michalska,Health insurance
151083,2013-10-26,2014-10-02,45040487349,Cyprian Jaworski,Travel insurance
664788,2015-03-26,2016-03-01,05291149519,Lech Michalski,Business insurance
845106,2013-09-03,2013-10-21,75112521477,Kacper Michalak,Travel insurance
192197,2016-12-02,2017-03-05,94052081618,Jozef Rutkowski,Agricultural insurance
595178,2014-03-18,2014-10-05,89012864170,Marek Majewski,Life insurance
525802,2017-10-28,2018-05-07,92070709857,Czeslawa Zalewska,Travel insurance
105686,2018-04-01,2018-12-23,44080611237,Jacek Dabrowski,Agricultural insurance
120216,2013-09-03,2014-05-26,99120595259,Mateusz Witkowski,Agricultural insurance
136129,2017-07-05,2017-10-22,79081305412,Lech Witkowski,Business insurance
987883,2013-09-02,2014-08-18,77060429087,Gabriel Dudek,Home insurance
585045,2010-10-05,2010-12-08,53072223776,Lucyna Piotrowska,Life insurance
308938,2011-07-22,2011-09-01,99072599284,Monika Michalska,Travel insurance
911692,2012-05-13,2013-02-11,87090651770,Cezary Dabrowski,Auto insurance
129590,2013-07-22,2013-12-26,75070828760,Arkadiusz Jaworski,Business insurance
106782,2019-09-24,2020-02-25,96020664481,Andrzej Kaczmarek,Business insurance
321597,2010-09-02,2011-06-03,96061881702,Gabriela Pietrzak,Travel insurance
295113,2017-10-20,2017-10-27,92041913250,Justyna Kowalska,Travel insurance
183349,2015-12-26,2016-03-14,61060338012,Irena Michalak,Business insurance
291967,2013-06-20,2014-03-20,40072397686,Lech Witkowski,Health insurance
320454,2017-06-11,2017-12-20,94071268487,Adam Szymanski,Business insurance
310616,2016-12-12,2017-11-26,40031561255,Jakub Kowalczyk,Health insurance
560268,2014-11-24,2015-10-12,00272172612,Arkadiusz Jaworski,Travel insurance
662563,2018-07-06,2019-05-31,98091249604,Adam Wroblewski,Life insurance
469554,2019-12-25,2020-02-16,82060665533,Barbara Sikora,Health insurance
245793,2016-12-09,2017-08-12,91112767516,Lech Sikora,Agricultural insurance
506445,2018-04-24,2018-07-09,78071501681,Grzegorz Zalewski,Business insurance
871326,2017-09-19,2018-02-07,79040641609,Cyprian Jaworski,Auto insurance
859484,2012-02-01,2012-03-12,63081884600,Mateusz Malinowski,Life insurance
868228,2011-02-17,2011-08-12,51032068689,Gabriel Dudek,Agricultural insurance
242366,2016-03-18,2016-07-15,98061123664,Bozena Wieczorek,Business insurance
255249,2015-12-18,2016-02-12,70122985299,Karolina Michalska,Health insurance
207076,2013-02-02,2013-10-12,56032572570,Halina Nowicka,Auto insurance
328145,2013-04-27,2013-06-25,74051371039,Jacek Wisniewski,Business insurance
186391,2015-01-16,2015-11-14,73012799855,Kacper Michalak,Travel insurance
708258,2010-06-09,2011-03-09,91082826491,Mateusz Malinowski,Health insurance
786711,2017-04-21,2018-03-25,04212097113,Monika Krawczyk,Health insurance
789030,2013-11-23,2014-11-01,93122925122,Ewa Jablonska,Travel insurance
250083,2013-01-19,2013-11-19,50031992030,Damian Stepien,Auto insurance
868575,2011-05-01,2011-06-24,85070404037,Aleksandra Zajac,Home insurance
582441,2016-05-18,2016-11-29,40100250077,Lech Wozniak,Business insurance
577284,2011-02-19,2011-02-27,00221350096,Ireneusz Pawlak,Home insurance
660359,2014-01-24,2014-08-12,00280357021,Ireneusz Pawlak,Home insurance
365543,2011-06-17,2011-07-02,02291126915,Irena Adamczyk,Health insurance
788524,2015-02-27,2015-10-31,86040135467,Kazimiera Kowalczyk,Auto insurance
830069,2010-05-18,2010-05-21,97032827574,Maria Adamczyk,Home insurance
747537,2010-02-02,2010-05-16,80081099371,Hubert Jaworski,Home insurance
111299,2014-04-03,2015-02-23,60052945557,Kamila Dabrowska,Health insurance
264464,2010-04-15,2010-12-01,95042798248,Jaroslaw Michalak,Business insurance
880226,2013-03-08,2013-07-10,75112521477,Halina Nowicka,Life insurance
192426,2015-08-02,2016-05-21,67111124041,Dagmara Jankowska,Business insurance
473930,2017-09-02,2018-04-20,50120620794,Cyprian Wojciechowski,Life insurance
668707,2015-02-11,2015-10-30,51111478859,Hubert Jaworski,Business insurance
696534,2014-10-14,2015-07-01,47080372519,Gabriela Michalska,Health insurance
253378,2011-03-25,2011-06-16,69051605978,Mateusz Malinowski,Business insurance
517023,2014-03-08,2014-12-25,96122461195,Hanna Majewska,Travel insurance
856472,2011-04-15,2011-07-25,72071842621,Marek Majewski,Life insurance
915902,2013-08-26,2014-08-03,74112755064,Kazimiera Zalewska,Business insurance
887930,2019-03-14,2019-11-15,02220884839,Gabriela Pietrzak,Business insurance
690368,2013-01-23,2013-10-06,89052307211,Irena Michalak,Life insurance
194124,2017-10-24,2018-06-22,50122266990,Kamila Dabrowska,Life insurance
355156,2016-05-21,2016-06-26,79110268291,Lucyna Piotrowska,Agricultural insurance
778591,2016-06-23,2016-08-18,72070246617,Natalia Kozlowska,Agricultural insurance
957933,2010-01-10,2010-12-02,53110797690,Monika Krawczyk,Home insurance
591125,2018-10-03,2018-10-22,01251356023,Nina Jablonska,Business insurance
122003,2017-08-26,2017-09-16,80011993104,Nina Jablonska,Life insurance
917236,2014-10-23,2015-07-31,45111511973,Irena Adamczyk,Auto insurance
595921,2010-05-09,2010-09-20,04261344471,Marek Majewski,Agricultural insurance
373484,2013-02-02,2013-06-10,43030357478,Hanna Olszewska,Home insurance
541697,2012-11-13,2013-08-22,84102374878,Maria Adamczyk,Travel insurance
627983,2016-07-04,2017-01-29,76071015078,Jolanta Grabowska,Home insurance
721645,2011-09-13,2012-03-11,58083019190,Daniel Walczak,Auto insurance
502201,2014-12-25,2015-04-12,03232470755,Justyna Kowalska,Life insurance
903716,2015-09-18,2016-01-23,56102637334,Marek Majewski,Travel insurance
487817,2019-10-26,2020-01-03,58090786603,Krzysztof Pawlak,Business insurance
394857,2012-04-09,2012-08-15,70071699939,Marek Majewski,Agricultural insurance
584082,2011-05-06,2011-07-01,61032370844,Justyna Kowalska,Health insurance
873935,2015-12-28,2016-06-01,42051723521,Krystyna Dabrowska,Agricultural insurance
117164,2011-03-19,2011-05-06,53110126962,Marek Majewski,Auto insurance
464758,2013-11-01,2014-01-02,75030705692,Hanna Jaworska,Travel insurance
223880,2019-11-18,2019-12-22,48120796924,Lech Witkowski,Business insurance
703169,2017-10-08,2018-01-14,76110642692,Adam Wroblewski,Agricultural insurance
617713,2017-12-25,2018-02-02,80100512166,Anita Wieczorek,Life insurance
503407,2020-02-06,2020-05-21,62052897551,Andrzej Kaczmarek,Home insurance
224902,2011-10-28,2012-10-05,51041402401,Anita Wieczorek,Travel insurance
963257,2010-05-08,2010-07-11,64062626062,Marianna Nowicka,Business insurance
276123,2011-03-18,2011-09-10,02291126915,Jakub Zalewski,Life insurance
563284,2011-01-07,2011-05-09,00282892335,Barbara Wojciechowska,Business insurance
392816,2015-04-11,2015-12-04,95060861113,Janina Walczak,Business insurance
619012,2019-12-21,2020-12-20,04212097113,Kamila Kaminska,Life insurance
940337,2010-10-16,2011-09-19,66121864671,Joanna Kozlowska,Auto insurance
596132,2013-05-17,2013-11-16,93072869819,Mateusz Malinowski,Business insurance
318912,2011-06-20,2011-10-02,72012042369,Anita Wieczorek,Health insurance
280696,2011-12-11,2012-03-15,97053189224,Bogumila Kwiatkowska,Business insurance
594822,2014-10-13,2015-10-07,73072469158,Marianna Nowicka,Home insurance
667859,2016-02-10,2016-12-02,63110387254,Marianna Nowicka,Agricultural insurance
369614,2014-04-22,2015-01-19,79110268291,Grazyna Wozniak,Business insurance
593142,2015-01-04,2015-09-20,03242492013,Justyna Kowalska,Health insurance
104428,2013-10-21,2014-03-31,53021367355,Jolanta Grabowska,Home insurance
269324,2020-01-12,2020-10-18,51081477166,Kacper Michalak,Health insurance
227050,2019-03-04,2019-05-29,84053197331,Beata Kaczmarek,Life insurance
586682,2013-11-12,2014-05-27,76012380023,Eryk Pawlowski,Auto insurance
518553,2019-07-02,2019-08-04,94090960504,Lech Sikora,Home insurance
420321,2011-01-08,2011-05-08,42052090529,Daniel Walczak,Business insurance
518456,2011-04-22,2011-12-16,94031131480,Aleksandra Zajac,Travel insurance
894255,2018-04-08,2018-10-11,80102663969,Kinga Adamczyk,Health insurance
724142,2013-08-08,2014-08-03,67123048975,Kacper Michalak,Travel insurance
392828,2017-01-06,2017-10-25,82091462491,Katarzyna Krol,Life insurance
979609,2010-10-07,2011-08-08,93010414251,Monika Michalska,Auto insurance
866214,2017-03-07,2018-01-28,88062675390,Agnieszka Ostrowska,Health insurance
435179,2017-07-24,2017-08-31,43091539756,Krzysztof Pawlak,Health insurance
727305,2010-03-21,2011-01-06,96071619522,Mateusz Witkowski,Agricultural insurance
249384,2014-12-09,2015-07-31,76031978450,Janina Walczak,Auto insurance
993252,2014-09-14,2014-10-05,94092873464,Marianna Kaczmarek,Business insurance
909196,2010-05-24,2011-03-12,43122612489,Aneta Gorska,Business insurance
344986,2011-01-16,2011-02-22,79032609381,Aleksandra Zajac,Life insurance
754542,2013-01-10,2013-04-17,70071546415,Anita Wieczorek,Business insurance
646323,2011-07-07,2011-11-12,97121865683,Maria Adamczyk,Travel insurance
556563,2010-07-12,2010-09-05,99071426888,Barbara Sikora,Agricultural insurance
647332,2016-10-11,2016-10-21,41102258667,Jakub Zalewski,Agricultural insurance
911347,2014-02-19,2014-03-25,06250398368,Agnieszka Ostrowska,Auto insurance
307104,2020-11-21,2021-09-05,66060877044,Kinga Mazur,Health insurance
151043,2012-05-11,2012-06-02,00261762260,Anna Wisniewska,Business insurance
705362,2019-11-11,2020-11-02,42120856576,Gabriela Pietrzak,Health insurance
577213,2011-06-16,2012-04-03,82082161756,Kacper Michalak,Agricultural insurance
276509,2010-01-08,2010-12-21,95080704298,Damian Witkowski,Home insurance
304689,2016-11-19,2017-05-04,68020984775,Lucyna Piotrowska,Health insurance
301777,2020-06-01,2020-06-29,79040641609,Gabriela Walczak,Home insurance
549019,2015-09-01,2015-12-09,53010339327,Aneta Gorska,Travel insurance
700212,2010-11-01,2011-02-09,52072696160,Hubert Kwiatkowski,Auto insurance
815128,2013-01-13,2013-06-24,44062748687,Artur Pawlowski,Agricultural insurance
782591,2012-12-01,2013-06-30,74013124815,Kacper Michalak,Auto insurance
351379,2012-04-06,2012-09-20,00281841620,Czeslawa Jablonska,Business insurance
873730,2014-04-28,2014-09-18,69051312274,Lidia Zielinska,Agricultural insurance
269217,2018-07-06,2019-04-07,94082765151,Ewa Jablonska,Business insurance
981302,2020-07-06,2020-08-06,92072393490,Aleksandra Gorska,Agricultural insurance
751554,2018-03-21,2018-11-19,61102432360,Damian Witkowski,Home insurance
884473,2014-06-11,2014-07-17,96070335630,Cezary Dabrowski,Home insurance
601020,2010-07-06,2010-08-09,62081297904,Marek Majewski,Agricultural insurance
484857,2013-02-15,2013-11-13,85061887306,Daniel Walczak,Agricultural insurance
622960,2016-10-15,2017-10-13,70122985299,Grzegorz Zalewski,Agricultural insurance
283727,2013-07-11,2013-08-15,02262122634,Nina Jablonska,Life insurance
630942,2012-04-08,2012-08-17,68020984775,Katarzyna Krol,Health insurance
373658,2017-03-27,2017-11-12,93072728864,Grzegorz Szewczyk,Life insurance
219191,2019-09-16,2020-03-09,87122739537,Marianna Nowicka,Travel insurance
708118,2014-06-13,2015-05-27,90031184527,Damian Stepien,Auto insurance
460065,2016-06-18,2016-08-02,54051308402,Marta Malinowska,Health insurance
236032,2017-03-15,2017-09-27,68050671405,Grazyna Wozniak,Life insurance
168351,2017-01-27,2017-12-17,72012042369,Jacek Dabrowski,Agricultural insurance
398224,2015-04-20,2016-02-10,81120113878,Krzysztof Pawlak,Home insurance
357634,2011-05-15,2011-07-01,74070794947,Hubert Jaworski,Home insurance
526925,2014-11-27,2015-07-25,69012810821,Jozef Rutkowski,Home insurance
690721,2020-10-01,2021-08-29,80123189189,Lech Witkowski,Business insurance
807013,2012-01-06,2012-12-10,73010552939,Kinga Mazur,Life insurance
822175,2010-03-12,2010-09-05,05302293457,Krzysztof Pawlak,Travel insurance
325778,2019-03-21,2019-06-08,75070828760,Barbara Sikora,Auto insurance
524995,2015-11-21,2016-02-12,64121946564,Grazyna Wozniak,Home insurance
358800,2015-07-16,2015-09-20,00252298732,Katarzyna Krol,Home insurance
683351,2010-09-07,2010-11-06,60010216923,Damian Witkowski,Travel insurance
518411,2018-08-14,2018-10-19,94100701743,Bozena Wieczorek,Life insurance
350102,2012-01-28,2012-03-26,64062626062,Cyprian Pawlak,Agricultural insurance
634335,2010-11-07,2011-05-06,60080238898,Jolanta Wojcik,Life insurance
608912,2020-08-02,2021-03-19,94091558593,Kacper Michalak,Agricultural insurance
626747,2018-01-02,2018-03-07,55020313627,Irena Adamczyk,Health insurance
897924,2018-07-18,2019-06-03,77102735150,Gabriela Walczak,Auto insurance
697314,2016-09-17,2017-05-08,48041098673,Kamila Dabrowska,Business insurance
645063,2019-06-12,2020-02-16,93121941316,Kinga Adamczyk,Auto insurance
505868,2011-01-04,2011-11-04,60082848532,Eryk Pawlowski,Agricultural insurance
419217,2012-09-06,2013-05-12,51112162698,Dagmara Jankowska,Life insurance
604233,2013-05-12,2013-07-23,93082705279,Kacper Michalak,Business insurance
897305,2011-01-17,2011-04-12,04212097113,Cezary Dabrowski,Business insurance
996342,2018-08-24,2019-01-26,68030510124,Aneta Gorska,Agricultural insurance
482726,2020-09-06,2021-01-18,49090283412,Lidia Zielinska,Travel insurance
811525,2013-09-12,2014-07-14,71102849510,Helena Zajac,Agricultural insurance
455682,2016-04-24,2017-02-04,03221375074,Jerzy Michalak,Health insurance
100346,2020-07-11,2021-03-25,77070774805,Irena Adamczyk,Home insurance
888468,2014-01-07,2014-11-03,71123121419,Lucyna Szymanska,Auto insurance
424790,2012-02-24,2013-01-28,93030511288,Lidia Piotrowska,Business insurance
662550,2018-04-26,2018-08-11,49090283412,Jakub Zalewski,Home insurance
866567,2017-04-26,2017-07-27,47120449368,Grazyna Wozniak,Home insurance
733431,2019-12-09,2020-11-23,48071211754,Justyna Kowalska,Life insurance
761591,2017-02-20,2018-02-06,82120125146,Aleksandra Gorska,Business insurance
507809,2020-12-15,2021-10-24,96091179046,Dagmara Jankowska,Home insurance
940915,2011-08-17,2011-12-30,03313041698,Hanna Olszewska,Auto insurance
736314,2010-02-14,2010-05-01,55022276377,Ewa Jablonska,Health insurance
956036,2014-03-09,2015-01-28,47060890691,Cyprian Jaworski,Health insurance
287941,2020-04-18,2020-05-25,87101083680,Jacek Wisniewski,Business insurance
959829,2011-09-06,2012-04-01,50112749960,Karolina Michalska,Home insurance
518379,2016-06-03,2017-01-10,87020530274,Jacek Dabrowski,Agricultural insurance
963182,2017-07-02,2017-08-12,53101951779,Irena Adamczyk,Home insurance
966452,2010-09-28,2010-11-10,87100293336,Jakub Kowalczyk,Health insurance
507515,2010-11-22,2011-06-29,57040869681,Krzysztof Pawlak,Home insurance
971800,2014-01-04,2014-07-10,58121175763,Jakub Kowalczyk,Home insurance
390988,2014-04-16,2014-05-10,64101856131,Irena Michalak,Business insurance
805345,2014-01-05,2014-07-17,76072813231,Monika Krawczyk,Life insurance
744192,2015-07-13,2015-10-24,94100701743,Adam Wroblewski,Travel insurance
740770,2020-02-24,2021-01-01,00221482308,Lech Michalski,Business insurance
784725,2016-09-04,2017-01-29,60010694992,Cyprian Jaworski,Agricultural insurance
629968,2018-03-07,2019-01-03,70081162205,Nina Wroblewska,Auto insurance
596267,2017-07-23,2018-04-29,90042709544,Mateusz Malinowski,Travel insurance
468254,2013-05-02,2014-02-12,01222338063,Marianna Kaczmarek,Travel insurance
857806,2017-03-27,2018-02-06,73092644894,Bogumila Adamczyk,Health insurance
928648,2012-12-26,2013-07-30,68090392764,Damian Stepien,Life insurance
746941,2017-04-06,2017-10-14,03210966937,Kacper Michalak,Life insurance
537237,2012-09-07,2013-07-31,96071619522,Lech Sikora,Health insurance
441304,2016-03-02,2016-09-22,96042909755,Monika Michalska,Health insurance
219158,2015-11-15,2016-06-05,76070569028,Henryk Majewski,Auto insurance
990680,2018-06-17,2019-02-20,65052765882,Kamila Dabrowska,Life insurance
233474,2018-10-24,2018-11-29,41072732794,Justyna Kowalska,Health insurance
557875,2014-04-08,2015-01-20,82120125146,Hubert Jaworski,Home insurance
617147,2014-07-27,2014-08-27,79041459414,Marek Majewski,Auto insurance
337344,2010-09-12,2011-03-11,57100324534,Bozena Wieczorek,Life insurance
411531,2019-12-13,2020-06-01,81051648609,Justyna Michalska,Business insurance
233262,2019-12-15,2020-10-14,00280357021,Hanna Majewska,Auto insurance
880599,2015-04-11,2015-08-27,84111798670,Jozef Rutkowski,Travel insurance
463742,2018-06-23,2019-02-02,48070704774,Hanna Majewska,Agricultural insurance
593064,2012-06-24,2012-10-22,94100701743,Nina Jablonska,Travel insurance
948863,2017-06-06,2017-07-20,87121677777,Jolanta Wojcik,Travel insurance
581520,2020-04-02,2020-05-22,80020235880,Lucyna Szymanska,Travel insurance
346527,2013-01-12,2013-10-17,60061388767,Monika Krawczyk,Life insurance
635836,2020-06-28,2021-02-21,51032417803,Nina Wroblewska,Life insurance
625311,2010-05-19,2010-07-08,75060495585,Izabela Tomaszewska,Home insurance
219224,2018-12-23,2019-06-14,69112267879,Hubert Jaworski,Agricultural insurance
409535,2020-06-12,2020-09-29,78030467449,Czeslawa Zalewska,Auto insurance
765876,2014-09-26,2014-10-31,75030705692,Marek Majewski,Travel insurance
754183,2012-05-03,2012-10-16,93010414251,Marianna Nowicka,Auto insurance
382758,2018-08-12,2019-05-30,66082881096,Krystyna Dabrowska,Life insurance
605339,2013-11-23,2014-02-18,76121919080,Artur Pawlowski,Home insurance
687855,2013-07-25,2014-06-27,63110387254,Kamila Kaminska,Agricultural insurance
804050,2013-12-11,2014-08-01,51092511282,Aleksandra Zajac,Auto insurance
816690,2013-10-07,2014-07-14,92072393490,Nina Jablonska,Health insurance
465722,2020-03-13,2020-12-08,98060154849,Henryk Majewski,Travel insurance
535085,2015-04-03,2015-06-17,04212097113,Bogumila Kwiatkowska,Life insurance
570981,2011-08-16,2012-07-17,94032755368,Halina Nowicka,Health insurance
858663,2016-03-02,2016-11-12,51032068689,Barbara Wojciechowska,Business insurance
365455,2013-12-06,2014-07-25,60043006827,Jolanta Wojcik,Health insurance
250716,2013-07-15,2014-06-04,02281541197,Agnieszka Ostrowska,Agricultural insurance
161052,2018-03-26,2018-07-18,42082818102,Barbara Sikora,Health insurance
916460,2010-04-28,2010-12-11,01321276237,Anita Wieczorek,Life insurance
389839,2019-06-08,2019-12-18,50122266990,Anita Wieczorek,Auto insurance
248924,2015-11-13,2016-01-05,87122739537,Gabriela Walczak,Home insurance
421750,2019-11-13,2019-12-27,00282892335,Jerzy Jaworski,Life insurance
963830,2016-11-10,2017-06-13,72070246617,Hubert Jaworski,Auto insurance
511162,2012-04-26,2013-02-18,94021590064,Lucyna Piotrowska,Auto insurance
103673,2019-05-14,2019-05-31,56032572570,Aleksandra Gorska,Life insurance
422801,2019-11-01,2019-12-04,91011433312,Mateusz Witkowski,Travel insurance
760651,2015-02-26,2015-06-04,76032675684,Mateusz Witkowski,Life insurance
580291,2015-02-19,2015-04-23,41102258667,Bozena Wojciechowska,Travel insurance
770469,2018-12-09,2019-06-10,42122959420,Marianna Nowicka,Life insurance
912976,2011-04-03,2011-06-03,72081008880,Cyprian Wojciechowski,Life insurance
753194,2015-10-27,2016-06-07,80042108498,Lidia Zielinska,Business insurance
817477,2015-05-06,2016-02-18,68030510124,Karolina Michalska,Auto insurance
575443,2019-03-27,2019-10-01,64101674339,Anna Wisniewska,Travel insurance
660265,2014-10-22,2015-01-18,58090786603,Bogumila Adamczyk,Travel insurance
466334,2012-09-28,2013-06-24,67072501172,Barbara Wojciechowska,Health insurance
955453,2011-12-22,2012-09-24,41012126865,Irena Michalak,Business insurance
431766,2012-05-24,2012-07-24,62052396135,Adam Jaworski,Auto insurance
936811,2015-06-18,2015-08-24,95071488200,Damian Witkowski,Auto insurance
249354,2017-09-23,2018-05-03,69090672728,Anita Wieczorek,Life insurance
130390,2017-01-09,2017-10-24,89052307211,Gabriela Michalska,Agricultural insurance
463213,2010-09-08,2010-10-24,53072223776,Krzysztof Pawlak,Agricultural insurance
570475,2011-04-11,2011-12-16,48120796924,Barbara Sikora,Health insurance
209894,2020-06-12,2020-09-07,47050995036,Jaroslaw Michalak,Business insurance
388059,2013-05-09,2013-05-15,01240618079,Cezary Dabrowski,Life insurance
985484,2019-02-15,2019-06-12,67082030626,Aleksandra Gorska,Travel insurance
618590,2012-12-24,2013-01-22,71120622920,Czeslawa Zalewska,Travel insurance
630074,2019-07-19,2019-11-15,58090786603,Justyna Michalska,Agricultural insurance
491733,2013-12-25,2014-01-06,62020885098,Grzegorz Zalewski,Health insurance
525313,2018-10-01,2019-09-13,69090939854,Justyna Michalska,Business insurance
642585,2010-12-27,2011-03-24,96050383464,Justyna Michalska,Business insurance
703928,2013-10-22,2014-03-17,51010575356,Krzysztof Pawlak,Life insurance
417467,2017-09-12,2018-01-29,97070253122,Czeslawa Zalewska,Business insurance
852220,2018-06-22,2018-09-26,74052506296,Gabriela Michalska,Auto insurance
976225,2019-11-01,2020-03-31,88081226315,Janina Walczak,Travel insurance
295278,2015-12-19,2016-07-05,03323066836,Joanna Kozlowska,Auto insurance
542264,2019-08-06,2019-12-25,51040888813,Marianna Zielinska,Auto insurance
837914,2018-12-04,2019-02-11,56052129682,Halina Nowicka,Agricultural insurance
983558,2019-04-23,2020-04-09,72041638276,Dagmara Jankowska,Health insurance
508438,2013-12-14,2013-12-22,45042170056,Lech Michalski,Business insurance
254301,2012-12-19,2013-01-30,42080353953,Hubert Kwiatkowski,Life insurance
146186,2018-01-09,2018-08-25,00252298732,Gabriel Dudek,Travel insurance
571822,2019-11-27,2019-12-29,91123019354,Henryk Majewski,Home insurance
136273,2011-12-12,2012-05-21,94052081618,Jerzy Michalak,Life insurance
780622,2010-01-26,2010-07-05,50102002374,Lech Witkowski,Travel insurance
441919,2013-02-19,2013-07-05,62090374805,Kazimiera Kowalczyk,Home insurance
965570,2012-06-18,2012-07-09,67072501172,Nina Jablonska,Health insurance
636589,2019-01-22,2019-06-18,78030865261,Jacek Wisniewski,Health insurance
986663,2018-07-08,2019-06-10,42020222042,Hubert Jaworski,Life insurance
166621,2012-11-08,2013-01-20,51060396897,Jolanta Grabowska,Auto insurance
300306,2018-09-26,2018-12-18,77060429087,Kazimiera Zalewska,Travel insurance
181969,2018-02-27,2018-06-09,02250262726,Irena Michalak,Health insurance
953413,2014-12-06,2015-04-21,94011072217,Czeslawa Zalewska,Auto insurance
552908,2017-05-27,2017-11-23,42071323983,Daniel Walczak,Agricultural insurance
279628,2012-05-17,2012-06-18,03313041698,Lidia Piotrowska,Auto insurance
957696,2012-07-18,2013-05-06,40021786754,Marianna Kaczmarek,Home insurance
433627,2020-12-08,2021-03-18,47092963778,Gabriela Michalska,Life insurance
542791,2015-02-18,2015-12-20,83112958346,Henryk Majewski,Life insurance
299746,2015-09-26,2016-02-16,78031396067,Lech Witkowski,Life insurance
505068,2012-09-14,2013-08-13,47060858376,Bogumila Kwiatkowska,Auto insurance
606816,2020-04-22,2021-04-10,03212886217,Jolanta Grabowska,Business insurance
760281,2015-01-21,2015-05-31,96061881702,Grazyna Wozniak,Auto insurance
967292,2011-03-20,2012-03-15,48120796924,Lech Michalski,Business insurance
673438,2020-10-23,2021-01-20,00291828899,Jerzy Michalak,Agricultural insurance
468700,2014-04-23,2014-04-30,75122655225,Bogumila Lewandowska,Life insurance
685878,2018-03-23,2019-03-11,60092518557,Krystyna Dabrowska,Business insurance
586249,2013-11-23,2014-09-09,65031297634,Nina Jablonska,Business insurance
620384,2015-11-14,2016-05-15,45111511973,Aleksandra Zajac,Home insurance
734013,2015-09-14,2015-12-16,48062155836,Adam Szymanski,Travel insurance
834984,2020-12-10,2021-07-28,06301613428,Bogumila Kwiatkowska,Auto insurance
151559,2016-12-03,2017-10-01,40040200332,Marianna Zielinska,Auto insurance
566949,2017-06-11,2017-12-10,84111798670,Monika Krawczyk,Travel insurance
502468,2019-02-01,2019-07-16,56111368465,Lidia Zielinska,Travel insurance
922914,2011-11-01,2011-11-20,53021367355,Eryk Pawlowski,Auto insurance
612675,2019-07-25,2019-09-26,94042174157,Ireneusz Pawlak,Life insurance
770074,2013-05-25,2013-12-04,01251356023,Adam Wroblewski,Health insurance
151645,2018-04-05,2019-02-13,51061934447,Aleksandra Zajac,Health insurance
315269,2019-06-03,2019-06-08,61022497089,Lucyna Piotrowska,Business insurance
604292,2018-08-04,2018-08-31,53121604525,Katarzyna Krol,Agricultural insurance
545779,2010-04-17,2010-08-11,93072869819,Dagmara Jankowska,Travel insurance
488211,2018-09-07,2019-02-07,62070571828,Irena Adamczyk,Health insurance
305467,2013-10-01,2014-06-11,65022566176,Barbara Wojciechowska,Home insurance
272618,2010-02-02,2010-11-12,57062379962,Maria Adamczyk,Health insurance
210525,2015-11-27,2015-12-23,64102651254,Jacek Wisniewski,Home insurance
121233,2016-09-01,2017-03-15,99081166224,Nina Jablonska,Life insurance
441476,2020-10-12,2021-06-30,72012042369,Krzysztof Pawlak,Health insurance
203157,2017-01-08,2017-12-13,79041459414,Bozena Wieczorek,Agricultural insurance
102246,2015-10-09,2016-02-18,82030733192,Mateusz Malinowski,Health insurance
290227,2014-06-03,2015-01-12,62083074091,Damian Witkowski,Agricultural insurance
