pesel,name,birth_date,phone_number,city,address,email
89012979151,Dawid Kwiatkowski,1989-01-29,48814082612,Warszawa,ul. Wspolna 52,dawid.kwiatkowski@gmail.com
95070722291,Edward Kozlowski,1995-07-07,48657997068,Gdansk,Al. Prymasa Tysiaclecia 13,edward.kozlowski@gmail.com
02262687793,Lukasz Kaminski,2002-06-26,48801033847,Lodz,Al. Zieleniecka 52,lukasz.kaminski@gmail.com
86081466140,Kazimiera Wieczorek,1986-08-14,48604258747,Krakow,Al. Waszyngtona 84,kazimiera.wieczorek@gmail.com
43070688145,Barbara Piotrowska,1943-07-06,48560249201,Poznan,ul. Wspolna 88,barbara.piotrowska@gmail.com
68022958860,Lucyna Wozniak,1968-02-29,48785730971,Warszawa,ul. Chmielna 38,lucyna.wozniak@gmail.com
79103073925,Karolina Pawlak,1979-10-30,48774965311,Gdansk,Al. KEN 61,karolina.pawlak@gmail.com
00301253437,Lukasz Zajac,2000-10-12,48789850645,Gdansk,Al. Jana III Sobieskiego 79,lukasz.zajac@gmail.com
03292587369,Natalia Nowakowska,2003-09-25,48779620985,Poznan,Al. Krakowska 92,natalia.nowakowska@gmail.com
61101972719,Ireneusz Wojciechowski,1961-10-19,48658807294,Lodz,ul. Mokotowska 59,ireneusz.wojciechowski@gmail.com
65100183303,Celina Olszewska,1965-10-01,48528074621,Lodz,Al. Krakowska 91,celina.olszewska@gmail.com
95090178179,Artur Zalewski,1995-09-01,48515828562,Krakow,Al. Jerozolimskie 62,artur.zalewski@gmail.com
57020755753,Blazej Zalewski,1957-02-07,48769698747,Lodz,Al. Niepodleglosci 43,blazej.zalewski@gmail.com
82121987905,Aleksandra Kozlowska,1982-12-19,48587204869,Lodz,ul. Grojecka 33,aleksandra.kozlowska@gmail.com
65061549598,Jan Krawczyk,1965-06-15,48725133785,Warszawa,ul. Piotrkowska 7,jan.krawczyk@gmail.com
85091039423,Krystyna Dabrowska,1985-09-10,48784181735,Warszawa,ul. Targowa 27,krystyna.dabrowska@gmail.com
85042065941,Danuta Wrobel,1985-04-20,48580150413,Gdansk,Al. Wojska Polskiego 81,danuta.wrobel@gmail.com
72052497996,Janusz Majewski,1972-05-24,48683627790,Poznan,Al. Zieleniecka 40,janusz.majewski@gmail.com
55010511086,Agnieszka Adamczyk,1955-01-05,48787312446,Lodz,Al. Rzeczypospolitej 19,agnieszka.adamczyk@gmail.com
43021739944,Czeslawa Pietrzak,1943-02-17,48570701003,Gdansk,Al. Armii Ludowej 29,czeslawa.pietrzak@gmail.com
85012460309,Magdalena Kowalska,1985-01-24,48665971388,Krakow,Al. Waszyngtona 45,magdalena.kowalska@gmail.com
54082775370,Eryk Baran,1954-08-27,48790003068,Poznan,Al. Stanow Zjednoczonych 26,eryk.baran@gmail.com
68091901583,Bogumila Michalska,1968-09-19,48711298605,Poznan,Al. Armii Ludowej 90,bogumila.michalska@gmail.com
00291997766,Aleksandra Dudek,2000-09-19,48582842039,Warszawa,ul. Nowy Swiat 53,aleksandra.dudek@gmail.com
95100505658,Jan Michalski,1995-10-05,48792554388,Gdansk,ul. Zwirki i Wigury 76,jan.michalski@gmail.com
01290787637,Dawid Gorski,2001-09-07,48759392622,Lodz,ul. Jana Pawla II 100,dawid.gorski@gmail.com
87020483626,Monika Gorska,1987-02-04,48576048167,Poznan,ul. Chmielna 6,monika.gorska@gmail.com
79110575247,Dagmara Majewska,1979-11-05,48699106905,Gdansk,Al. Prymasa Tysiaclecia 57,dagmara.majewska@gmail.com
87123003150,Aleksander Pawlak,1987-12-30,48793779949,Warszawa,Al. Rzeczypospolitej 76,aleksander.pawlak@gmail.com
68111592151,Franciszek Wozniak,1968-11-15,48660217092,Krakow,ul. Zwirki i Wigury 72,franciszek.wozniak@gmail.com
86031256483,Aneta Wojciechowska,1986-03-12,48672736325,Poznan,Al. Zieleniecka 36,aneta.wojciechowska@gmail.com
44122961351,Franciszek Baran,1944-12-29,48555428139,Warszawa,Al. Rzeczypospolitej 11,franciszek.baran@gmail.com
06250547632,Adrian Sikora,2006-05-05,48565700920,Warszawa,ul. Zlota 36,adrian.sikora@gmail.com
92100169569,Irena Szymanska,1992-10-01,48753918500,Poznan,ul. Piotrkowska 36,irena.szymanska@gmail.com
92062628999,Lukasz Kowalski,1992-06-26,48746917845,Lodz,Al. Rzeczypospolitej 32,lukasz.kowalski@gmail.com
85120216272,Bartosz Wroblewski,1985-12-02,48541691982,Warszawa,ul. Targowa 6,bartosz.wroblewski@gmail.com
83062754067,Monika Nowicka,1983-06-27,48622475200,Gdansk,Al. Krakowska 88,monika.nowicka@gmail.com
84103187633,Cyprian Kwiatkowski,1984-10-31,48545296106,Gdansk,ul. Krakowskie Przedmiescie 71,cyprian.kwiatkowski@gmail.com
60100934478,Bartlomiej Krol,1960-10-09,48711429925,Warszawa,Al. Wilanowska 18,bartlomiej.krol@gmail.com
57092868478,Gabriel Ostrowski,1957-09-28,48732022891,Krakow,ul. Zwirki i Wigury 20,gabriel.ostrowski@gmail.com
66081420472,Marian Wojcik,1966-08-14,48762001463,Krakow,ul. Zlota 40,marian.wojcik@gmail.com
71040108801,Anita Michalska,1971-04-01,48532910202,Poznan,ul. Krakowskie Przedmiescie 36,anita.michalska@gmail.com
06210128802,Anita Wisniewska,2006-01-01,48662679876,Poznan,ul. Piotrkowska 60,anita.wisniewska@gmail.com
71021271151,Eryk Nowakowski,1971-02-12,48817912674,Warszawa,Al. Zieleniecka 99,eryk.nowakowski@gmail.com
68100248045,Anita Lewandowska,1968-10-02,48594943423,Lodz,ul. Piotrkowska 11,anita.lewandowska@gmail.com
51031869526,Lidia Wrobel,1951-03-18,48553535086,Lodz,ul. Jana Pawla II 53,lidia.wrobel@gmail.com
00241880627,Malgorzata Baran,2000-04-18,48784932653,Warszawa,Al. Niepodleglosci 56,malgorzata.baran@gmail.com
51122104174,Eryk Pawlowski,1951-12-21,48722482859,Poznan,ul. Chmielna 38,eryk.pawlowski@gmail.com
43020263738,Kazimierz Jablonski,1943-02-02,48782140184,Warszawa,Al. KEN 54,kazimierz.jablonski@gmail.com
77090343830,Adrian Zajac,1977-09-03,48518525457,Warszawa,ul. Dluga 89,adrian.zajac@gmail.com
45121551679,Adrian Nowicki,1945-12-15,48778302293,Poznan,Al. KEN 74,adrian.nowicki@gmail.com
01320103701,Celina Kwiatkowska,2001-12-01,48792486045,Krakow,ul. Zwirki i Wigury 55,celina.kwiatkowska@gmail.com
81071541560,Anna Kwiatkowska,1981-07-15,48644013940,Lodz,ul. Krakowskie Przedmiescie 37,anna.kwiatkowska@gmail.com
99070543520,Halina Dabrowska,1999-07-05,48515528732,Poznan,Al. Prymasa Tysiaclecia 60,halina.dabrowska@gmail.com
56022811724,Alicja Wroblewska,1956-02-28,48662241017,Lodz,ul. Grojecka 73,alicja.wroblewska@gmail.com
94011778908,Monika Jaworska,1994-01-17,48662180416,Lodz,Al. Jerozolimskie 91,monika.jaworska@gmail.com
73110123691,Antoni Malinowski,1973-11-01,48791170242,Krakow,ul. Piotrkowska 81,antoni.malinowski@gmail.com
02271290649,Ewa Piotrowska,2002-07-12,48633926372,Warszawa,ul. Piotrkowska 18,ewa.piotrowska@gmail.com
63062589182,Dagmara Nowakowska,1963-06-25,48700021155,Lodz,ul. Jana Pawla II 11,dagmara.nowakowska@gmail.com
82121680587,Malgorzata Zajac,1982-12-16,48644366986,Gdansk,Al. Wilanowska 24,malgorzata.zajac@gmail.com
42061294055,Daniel Szymanski,1942-06-12,48801099210,Poznan,Al. Waszyngtona 72,daniel.szymanski@gmail.com
02213015686,Dagmara Jablonska,2002-01-30,48666930618,Gdansk,Al. Prymasa Tysiaclecia 59,dagmara.jablonska@gmail.com
80022809854,Jakub Michalski,1980-02-28,48710271402,Warszawa,ul. Chmielna 1,jakub.michalski@gmail.com
42062980797,Henryk Adamczyk,1942-06-29,48721578214,Krakow,ul. Grojecka 73,henryk.adamczyk@gmail.com
84112481654,Jan Dudek,1984-11-24,48744486599,Warszawa,Al. Prymasa Tysiaclecia 59,jan.dudek@gmail.com
68042654355,Janusz Jaworski,1968-04-26,48679753719,Poznan,Al. Prymasa Tysiaclecia 41,janusz.jaworski@gmail.com
95053041094,Damian Wrobel,1995-05-30,48727110453,Warszawa,Al. Wilanowska 59,damian.wrobel@gmail.com
61081842961,Lidia Szewczyk,1961-08-18,48737078361,Poznan,ul. Wspolna 24,lidia.szewczyk@gmail.com
06311955127,Helena Gorska,2006-11-19,48728053885,Lodz,Al. Waszyngtona 7,helena.gorska@gmail.com
50121002001,Aneta Walczak,1950-12-10,48519486433,Gdansk,Al. Niepodleglosci 21,aneta.walczak@gmail.com
86010554986,Bogumila Zielinska,1986-01-05,48676953863,Poznan,Al. Rzeczypospolitej 62,bogumila.zielinska@gmail.com
73112609168,Beata Wojcik,1973-11-26,48663331157,Lodz,Al. Solidarnosci 82,beata.wojcik@gmail.com
75091883337,Damian Kowalczyk,1975-09-18,48528297252,Lodz,ul. Chmielna 70,damian.kowalczyk@gmail.com
49100568317,Janusz Pawlak,1949-10-05,48733544930,Warszawa,Al. Rzeczypospolitej 93,janusz.pawlak@gmail.com
45022160785,Janina Jaworska,1945-02-21,48797474197,Krakow,ul. Marszalkowska 26,janina.jaworska@gmail.com
96061116479,Krzysztof Jaworski,1996-06-11,48534105511,Krakow,Al. Niepodleglosci 28,krzysztof.jaworski@gmail.com
85070720139,Jerzy Jablonski,1985-07-07,48799934625,Warszawa,ul. Krakowskie Przedmiescie 53,jerzy.jablonski@gmail.com
70051758351,Jakub Rutkowski,1970-05-17,48629620165,Warszawa,ul. Zlota 14,jakub.rutkowski@gmail.com
85120951162,Edyta Nowicka,1985-12-09,48764492588,Krakow,ul. Targowa 39,edyta.nowicka@gmail.com
51022610441,Alicja Malinowska,1951-02-26,48510815040,Poznan,Al. Waszyngtona 39,alicja.malinowska@gmail.com
58060876024,Alicja Wozniak,1958-06-08,48501057973,Poznan,Al. Prymasa Tysiaclecia 49,alicja.wozniak@gmail.com
53112835947,Katarzyna Szewczyk,1953-11-28,48534858315,Krakow,Al. Wojska Polskiego 18,katarzyna.szewczyk@gmail.com
05262905270,Arkadiusz Wojcik,2005-06-29,48579457397,Poznan,Al. Krakowska 46,arkadiusz.wojcik@gmail.com
03271044504,Amelia Nowak,2003-07-10,48748293170,Lodz,ul. Dluga 58,amelia.nowak@gmail.com
55081907182,Grazyna Wozniak,1955-08-19,48627999414,Poznan,Al. Wojska Polskiego 58,grazyna.wozniak@gmail.com
99102523566,Halina Nowak,1999-10-25,48596163554,Poznan,ul. Krakowskie Przedmiescie 17,halina.nowak@gmail.com
05312573736,Filip Wrobel,2005-11-25,48553987567,Poznan,ul. Piotrkowska 33,filip.wrobel@gmail.com
94081633116,Janusz Gorski,1994-08-16,48504168066,Krakow,Al. Rzeczypospolitej 13,janusz.gorski@gmail.com
50042621327,Jadwiga Zielinska,1950-04-26,48761848411,Warszawa,ul. Nowy Swiat 3,jadwiga.zielinska@gmail.com
64091963141,Grazyna Baran,1964-09-19,48791004455,Krakow,ul. Nowy Swiat 90,grazyna.baran@gmail.com
51060814575,Mateusz Walczak,1951-06-08,48671270381,Lodz,Al. Solidarnosci 96,mateusz.walczak@gmail.com
48110338394,Marek Sikora,1948-11-03,48745052368,Poznan,Al. Prymasa Tysiaclecia 31,marek.sikora@gmail.com
89091949755,Marian Wozniak,1989-09-19,48597070574,Lodz,Al. Armii Ludowej 59,marian.wozniak@gmail.com
98022348138,Jaroslaw Kaczmarek,1998-02-23,48558382942,Poznan,ul. Jana Pawla II 48,jaroslaw.kaczmarek@gmail.com
01310402298,Mateusz Walczak,2001-11-04,48727753331,Gdansk,Al. Stanow Zjednoczonych 90,mateusz.walczak@gmail.com
06323014588,Laura Szymanska,2006-12-30,48678206267,Krakow,Al. Prymasa Tysiaclecia 51,laura.szymanska@gmail.com
86111675654,Bartlomiej Jablonski,1986-11-16,48608259695,Gdansk,ul. Targowa 88,bartlomiej.jablonski@gmail.com
97011980229,Beata Witkowska,1997-01-19,48792956795,Poznan,ul. Dluga 18,beata.witkowska@gmail.com
01310462333,Grzegorz Pietrzak,2001-11-04,48748709090,Krakow,Al. KEN 17,grzegorz.pietrzak@gmail.com
83011283721,Bogumila Kozlowska,1983-01-12,48547179431,Poznan,ul. Mokotowska 44,bogumila.kozlowska@gmail.com
58082665583,Krystyna Jaworska,1958-08-26,48671632130,Poznan,Al. Waszyngtona 60,krystyna.jaworska@gmail.com
01281574918,Dawid Witkowski,2001-08-15,48754879587,Gdansk,Al. Jana III Sobieskiego 37,dawid.witkowski@gmail.com
49011210198,Arkadiusz Nowicki,1949-01-12,48630473839,Lodz,Al. Armii Ludowej 11,arkadiusz.nowicki@gmail.com
59042496865,Irena Wojciechowska,1959-04-24,48583544636,Poznan,ul. Zwirki i Wigury 100,irena.wojciechowska@gmail.com
43021995140,Danuta Wisniewska,1943-02-19,48762950970,Poznan,ul. Swietokrzyska 29,danuta.wisniewska@gmail.com
42031744526,Grazyna Pawlak,1942-03-17,48548304597,Warszawa,ul. Marszalkowska 67,grazyna.pawlak@gmail.com
04291266444,Kinga Kwiatkowska,2004-09-12,48505243261,Krakow,Al. Solidarnosci 22,kinga.kwiatkowska@gmail.com
04240733092,Blazej Wrobel,2004-04-07,48541601521,Lodz,Al. Wojska Polskiego 35,blazej.wrobel@gmail.com
60101222954,Jozef Wozniak,1960-10-12,48674910447,Gdansk,Al. Wojska Polskiego 38,jozef.wozniak@gmail.com
87052139122,Monika Nowicka,1987-05-21,48734928791,Krakow,ul. Marszalkowska 66,monika.nowicka@gmail.com
59020141888,Malgorzata Kowalczyk,1959-02-01,48562511333,Poznan,Al. Prymasa Tysiaclecia 82,malgorzata.kowalczyk@gmail.com
44060718673,Kazimierz Michalski,1944-06-07,48690570486,Krakow,ul. Swietokrzyska 71,kazimierz.michalski@gmail.com
81022052969,Aneta Nowakowska,1981-02-20,48562795941,Warszawa,ul. Jana Pawla II 36,aneta.nowakowska@gmail.com
98020313754,Dawid Walczak,1998-02-03,48768528843,Warszawa,Al. Wilanowska 72,dawid.walczak@gmail.com
93053090728,Agnieszka Wieczorek,1993-05-30,48642082708,Poznan,ul. Piotrkowska 87,agnieszka.wieczorek@gmail.com
71082574105,Aleksandra Kowalczyk,1971-08-25,48560489755,Lodz,ul. Mokotowska 43,aleksandra.kowalczyk@gmail.com
62062002691,Lukasz Malinowski,1962-06-20,48704915553,Krakow,ul. Marszalkowska 25,lukasz.malinowski@gmail.com
60022871590,Karol Szymanski,1960-02-28,48647418163,Warszawa,Al. Waszyngtona 37,karol.szymanski@gmail.com
83030573364,Alicja Wisniewska,1983-03-05,48630426157,Lodz,Al. Solidarnosci 49,alicja.wisniewska@gmail.com
83060903029,Julia Wieczorek,1983-06-09,48719458033,Lodz,Al. Jana III Sobieskiego 35,julia.wieczorek@gmail.com
40073060695,Adrian Kaminski,1940-07-30,48786364864,Poznan,ul. Piotrkowska 74,adrian.kaminski@gmail.com
42122891748,Halina Pietrzak,1942-12-28,48670027099,Lodz,Al. Wilanowska 91,halina.pietrzak@gmail.com
44022498946,Hanna Krawczyk,1944-02-24,48707329100,Gdansk,ul. Zwirki i Wigury 42,hanna.krawczyk@gmail.com
01323049303,Gabriela Mazur,2001-12-30,48640965411,Warszawa,Al. Solidarnosci 79,gabriela.mazur@gmail.com
91072007499,Jan Zalewski,1991-07-20,48503780529,Warszawa,Al. Rzeczypospolitej 58,jan.zalewski@gmail.com
03221675013,Arkadiusz Jaworski,2003-02-16,48503893970,Poznan,ul. Zwirki i Wigury 35,arkadiusz.jaworski@gmail.com
54052383622,Bogumila Majewska,1954-05-23,48796457120,Warszawa,ul. Marszalkowska 73,bogumila.majewska@gmail.com
53120844454,Boleslaw Zalewski,1953-12-08,48559322326,Krakow,ul. Dluga 49,boleslaw.zalewski@gmail.com
59121063256,Antoni Jablonski,1959-12-10,48546914028,Gdansk,Al. Wilanowska 78,antoni.jablonski@gmail.com
85072916851,Leon Sikora,1985-07-29,48678749649,Warszawa,ul. Marszalkowska 98,leon.sikora@gmail.com
70092900720,Aleksandra Kwiatkowska,1970-09-29,48591593513,Krakow,ul. Chmielna 76,aleksandra.kwiatkowska@gmail.com
64112631495,Aleksander Zielinski,1964-11-26,48746202037,Gdansk,ul. Krakowskie Przedmiescie 97,aleksander.zielinski@gmail.com
42010106394,Aleksander Baran,1942-01-01,48808679260,Warszawa,ul. Krakowskie Przedmiescie 3,aleksander.baran@gmail.com
53121242541,Czeslawa Olszewska,1953-12-12,48658313503,Warszawa,Al. Stanow Zjednoczonych 35,czeslawa.olszewska@gmail.com
77072739929,Barbara Kowalska,1977-07-27,48638929924,Gdansk,ul. Nowy Swiat 56,barbara.kowalska@gmail.com
65112850255,Kajetan Jablonski,1965-11-28,48775017637,Poznan,ul. Piotrkowska 42,kajetan.jablonski@gmail.com
45112295450,Dariusz Kaczmarek,1945-11-22,48776463354,Lodz,Al. Armii Ludowej 32,dariusz.kaczmarek@gmail.com
59101280480,Nina Malinowska,1959-10-12,48817633449,Poznan,ul. Chmielna 80,nina.malinowska@gmail.com
97091099882,Jolanta Olszewska,1997-09-10,48817530271,Warszawa,ul. Chmielna 95,jolanta.olszewska@gmail.com
79112632032,Aleksander Kowalczyk,1979-11-26,48638266544,Lodz,ul. Zwirki i Wigury 18,aleksander.kowalczyk@gmail.com
65112109076,Karol Jankowski,1965-11-21,48525500592,Gdansk,Al. Armii Ludowej 41,karol.jankowski@gmail.com
95081293595,Karol Zielinski,1995-08-12,48798547801,Lodz,ul. Marszalkowska 17,karol.zielinski@gmail.com
72070970237,Aleksander Wisniewski,1972-07-09,48621467851,Krakow,Al. Krakowska 75,aleksander.wisniewski@gmail.com
46041100541,Irena Kwiatkowska,1946-04-11,48605852011,Poznan,ul. Zwirki i Wigury 19,irena.kwiatkowska@gmail.com
52111327181,Marianna Wisniewska,1952-11-13,48530007680,Gdansk,Al. Jerozolimskie 27,marianna.wisniewska@gmail.com
06250424704,Alicja Mazur,2006-05-04,48705755078,Gdansk,ul. Wspolna 80,alicja.mazur@gmail.com
82072843545,Danuta Pietrzak,1982-07-28,48700475343,Warszawa,Al. Solidarnosci 80,danuta.pietrzak@gmail.com
85090470425,Celina Michalak,1985-09-04,48790205108,Warszawa,Al. Rzeczypospolitej 36,celina.michalak@gmail.com
71030889804,Czeslawa Malinowska,1971-03-08,48786153637,Lodz,Al. Jerozolimskie 69,czeslawa.malinowska@gmail.com
98111484594,Jakub Zajac,1998-11-14,48783068786,Krakow,Al. Jana III Sobieskiego 39,jakub.zajac@gmail.com
57032612538,Mariusz Lewandowski,1957-03-26,48510178199,Krakow,Al. Wojska Polskiego 19,mariusz.lewandowski@gmail.com
90052788845,Dorota Michalska,1990-05-27,48669755374,Warszawa,ul. Mokotowska 73,dorota.michalska@gmail.com
80051670368,Joanna Kwiatkowska,1980-05-16,48715372405,Warszawa,ul. Zlota 73,joanna.kwiatkowska@gmail.com
02252595406,Amelia Pawlak,2002-05-25,48595301867,Warszawa,Al. Wojska Polskiego 32,amelia.pawlak@gmail.com
74012790075,Mariusz Kozlowski,1974-01-27,48773410227,Lodz,Al. KEN 9,mariusz.kozlowski@gmail.com
76122472238,Jakub Kozlowski,1976-12-24,48557293898,Poznan,ul. Zwirki i Wigury 72,jakub.kozlowski@gmail.com
06250209266,Amelia Michalak,2006-05-02,48615206719,Gdansk,ul. Nowy Swiat 61,amelia.michalak@gmail.com
67061255125,Monika Piotrowska,1967-06-12,48665685677,Poznan,Al. KEN 62,monika.piotrowska@gmail.com
49020201358,Jerzy Kwiatkowski,1949-02-02,48699082439,Krakow,Al. Stanow Zjednoczonych 18,jerzy.kwiatkowski@gmail.com
68071937531,Daniel Krol,1968-07-19,48573164127,Warszawa,ul. Nowy Swiat 71,daniel.krol@gmail.com
51021660690,Jan Witkowski,1951-02-16,48794884428,Warszawa,ul. Grojecka 54,jan.witkowski@gmail.com
61121289293,Henryk Nowak,1961-12-12,48810603852,Poznan,Al. Jerozolimskie 54,henryk.nowak@gmail.com
80090518144,Aneta Wojciechowska,1980-09-05,48582404928,Warszawa,Al. Wojska Polskiego 67,aneta.wojciechowska@gmail.com
81081880594,Henryk Szewczyk,1981-08-18,48737328318,Warszawa,Al. Krakowska 60,henryk.szewczyk@gmail.com
60112497824,Izabela Szewczyk,1960-11-24,48539623643,Krakow,ul. Jana Pawla II 11,izabela.szewczyk@gmail.com
74022046153,Cyprian Wozniak,1974-02-20,48517064182,Gdansk,ul. Dluga 94,cyprian.wozniak@gmail.com
93060671286,Laura Majewska,1993-06-06,48599799910,Lodz,ul. Wspolna 91,laura.majewska@gmail.com
91042558824,Krystyna Michalska,1991-04-25,48764752870,Poznan,ul. Marszalkowska 53,krystyna.michalska@gmail.com
55071002312,Edward Tomaszewski,1955-07-10,48549121060,Lodz,ul. Pulawska 26,edward.tomaszewski@gmail.com
64081156847,Anna Michalak,1964-08-11,48539582661,Gdansk,Al. Solidarnosci 62,anna.michalak@gmail.com
76080778285,Celina Wieczorek,1976-08-07,48777056530,Krakow,ul. Zlota 11,celina.wieczorek@gmail.com
06251111867,Emilia Majewska,2006-05-11,48738782512,Gdansk,Al. Armii Ludowej 16,emilia.majewska@gmail.com
70101980217,Blazej Kowalczyk,1970-10-19,48782784481,Krakow,Al. Armii Ludowej 51,blazej.kowalczyk@gmail.com
89092810018,Jacek Wieczorek,1989-09-28,48740793387,Poznan,Al. Wilanowska 57,jacek.wieczorek@gmail.com
06311818695,Janusz Tomaszewski,2006-11-18,48531999530,Poznan,Al. Wilanowska 97,janusz.tomaszewski@gmail.com
95090386303,Kazimiera Kaczmarek,1995-09-03,48565629561,Krakow,Al. Stanow Zjednoczonych 26,kazimiera.kaczmarek@gmail.com
68030924792,Edward Szymanski,1968-03-09,48568464312,Warszawa,Al. Wilanowska 44,edward.szymanski@gmail.com
55041883679,Marek Baran,1955-04-18,48731206219,Warszawa,ul. Chmielna 70,marek.baran@gmail.com
05292964713,Bartlomiej Kaczmarek,2005-09-29,48719436026,Warszawa,ul. Wspolna 81,bartlomiej.kaczmarek@gmail.com
78063036601,Beata Sikora,1978-06-30,48702899961,Krakow,Al. Wojska Polskiego 35,beata.sikora@gmail.com
56040944871,Maciej Piotrowski,1956-04-09,48520092491,Warszawa,ul. Mokotowska 95,maciej.piotrowski@gmail.com
61042113020,Emilia Tomaszewska,1961-04-21,48809445228,Gdansk,Al. Armii Ludowej 63,emilia.tomaszewska@gmail.com
42100682704,Karolina Krawczyk,1942-10-06,48611707589,Gdansk,ul. Nowy Swiat 47,karolina.krawczyk@gmail.com
69062658099,Antoni Nowicki,1969-06-26,48507993869,Lodz,Al. Niepodleglosci 30,antoni.nowicki@gmail.com
81081077844,Bozena Malinowska,1981-08-10,48769737127,Krakow,Al. Jerozolimskie 79,bozena.malinowska@gmail.com
63120900744,Edyta Rutkowska,1963-12-09,48781613434,Lodz,Al. Wojska Polskiego 32,edyta.rutkowska@gmail.com
57072525074,Arkadiusz Kozlowski,1957-07-25,48757468635,Lodz,Al. Wilanowska 37,arkadiusz.kozlowski@gmail.com
52101424993,Lukasz Wozniak,1952-10-14,48743271100,Gdansk,Al. Prymasa Tysiaclecia 67,lukasz.wozniak@gmail.com
80071579027,Marta Mazur,1980-07-15,48778066978,Krakow,ul. Piotrkowska 20,marta.mazur@gmail.com
55121836562,Czeslawa Jablonska,1955-12-18,48720017820,Gdansk,ul. Krakowskie Przedmiescie 79,czeslawa.jablonska@gmail.com
42111871872,Arkadiusz Mazur,1942-11-18,48676541102,Poznan,Al. Niepodleglosci 84,arkadiusz.mazur@gmail.com
91041006892,Leon Wisniewski,1991-04-10,48802776493,Gdansk,ul. Piotrkowska 55,leon.wisniewski@gmail.com
03260748149,Emilia Malinowska,2003-06-07,48518900572,Poznan,Al. Niepodleglosci 50,emilia.malinowska@gmail.com
45100470744,Justyna Kwiatkowska,1945-10-04,48695534782,Krakow,Al. Krakowska 1,justyna.kwiatkowska@gmail.com
70022642191,Leon Gorski,1970-02-26,48789552489,Gdansk,ul. Marszalkowska 26,leon.gorski@gmail.com
96081274443,Lucyna Pawlowska,1996-08-12,48640434419,Lodz,Al. Zieleniecka 6,lucyna.pawlowska@gmail.com
98110934373,Bartosz Majewski,1998-11-09,48522093362,Gdansk,ul. Krakowskie Przedmiescie 24,bartosz.majewski@gmail.com
40101077365,Karolina Kaczmarek,1940-10-10,48583667488,Lodz,ul. Krakowskie Przedmiescie 63,karolina.kaczmarek@gmail.com
92100590475,Kacper Michalski,1992-10-05,48749601605,Poznan,Al. Solidarnosci 61,kacper.michalski@gmail.com
63070814517,Adrian Krol,1963-07-08,48548570088,Lodz,Al. KEN 32,adrian.krol@gmail.com
85113065414,Kazimierz Wojciechowski,1985-11-30,48747173626,Gdansk,Al. Solidarnosci 87,kazimierz.wojciechowski@gmail.com
53101901477,Bartosz Wisniewski,1953-10-19,48535053481,Krakow,ul. Nowy Swiat 90,bartosz.wisniewski@gmail.com
71091769677,Dariusz Jaworski,1971-09-17,48508856814,Warszawa,Al. KEN 4,dariusz.jaworski@gmail.com
46090786464,Marianna Tomaszewska,1946-09-07,48601716953,Poznan,ul. Nowy Swiat 29,marianna.tomaszewska@gmail.com
79120839630,Boleslaw Kaminski,1979-12-08,48799766627,Krakow,ul. Krakowskie Przedmiescie 75,boleslaw.kaminski@gmail.com
97122163254,Jozef Wojcik,1997-12-21,48742108333,Gdansk,Al. Solidarnosci 42,jozef.wojcik@gmail.com
62022344241,Janina Wojcik,1962-02-23,48803856473,Poznan,Al. Jerozolimskie 53,janina.wojcik@gmail.com
06322713075,Henryk Nowakowski,2006-12-27,48653758385,Krakow,Al. Jerozolimskie 36,henryk.nowakowski@gmail.com
05322150679,Dawid Wozniak,2005-12-21,48524076362,Warszawa,Al. Niepodleglosci 83,dawid.wozniak@gmail.com
41031995178,Kajetan Piotrowski,1941-03-19,48622156862,Krakow,Al. Niepodleglosci 23,kajetan.piotrowski@gmail.com
67100699073,Damian Kaminski,1967-10-06,48742178726,Lodz,ul. Marszalkowska 45,damian.kaminski@gmail.com
93121559579,Jerzy Wrobel,1993-12-15,48796368170,Warszawa,Al. Wilanowska 27,jerzy.wrobel@gmail.com
87100810553,Mariusz Michalak,1987-10-08,48756383102,Krakow,ul. Chmielna 14,mariusz.michalak@gmail.com
75052645956,Jozef Wrobel,1975-05-26,48743853437,Gdansk,Al. Krakowska 35,jozef.wrobel@gmail.com
98092767596,Kajetan Rutkowski,1998-09-27,48769176843,Krakow,ul. Dluga 17,kajetan.rutkowski@gmail.com
43051742523,Justyna Olszewska,1943-05-17,48638179556,Warszawa,Al. Waszyngtona 98,justyna.olszewska@gmail.com
49040527964,Katarzyna Majewska,1949-04-05,48512232407,Poznan,Al. Rzeczypospolitej 87,katarzyna.majewska@gmail.com
03302780599,Eryk Baran,2003-10-27,48616496030,Krakow,Al. Wojska Polskiego 39,eryk.baran@gmail.com
53101186814,Artur Gorski,1953-10-11,48672856313,Gdansk,Al. Jerozolimskie 40,artur.gorski@gmail.com
47031482117,Bartlomiej Gorski,1947-03-14,48518537091,Gdansk,Al. Prymasa Tysiaclecia 2,bartlomiej.gorski@gmail.com
97091230919,Marek Dabrowski,1997-09-12,48561591984,Poznan,Al. Wilanowska 84,marek.dabrowski@gmail.com
86112164098,Edward Zielinski,1986-11-21,48785261253,Krakow,Al. Zieleniecka 22,edward.zielinski@gmail.com
88072020610,Bartlomiej Witkowski,1988-07-20,48501056950,Lodz,Al. KEN 28,bartlomiej.witkowski@gmail.com
05320740137,Henryk Michalski,2005-12-07,48676120641,Krakow,Al. Niepodleglosci 10,henryk.michalski@gmail.com
